"Dataset","Tissue","Species","Method","LLMBackend","LLMModelID","Replicate","RefinementSelector","RefinementBudgetK","Bin","BinLower","BinUpper","N","Coverage","MeanConfidence","Accuracy","AbsCalibrationError"
"MuraroPancreas","Pancreas","Human","OpenAICell-Calibrated","openai","gpt-5",1,"none",0,6,0.5,0.6,0,0,NA,NA,NA
"MuraroPancreas","Pancreas","Human","OpenAICell-Calibrated","openai","gpt-5",1,"none",0,7,0.6,0.7,1,0.0909090909090909,0.637,1,0.363
"MuraroPancreas","Pancreas","Human","OpenAICell-Calibrated","openai","gpt-5",1,"none",0,8,0.7,0.8,3,0.272727272727273,0.756666666666667,1,0.243333333333333
"MuraroPancreas","Pancreas","Human","OpenAICell-Calibrated","openai","gpt-5",1,"none",0,9,0.8,0.9,6,0.545454545454545,0.827,0.833333333333333,0.00633333333333341
"MuraroPancreas","Pancreas","Human","OpenAICell-Calibrated","openai","gpt-5",1,"none",0,10,0.9,1,1,0.0909090909090909,0.913,1,0.087
"MuraroPancreas","Pancreas","Human","OpenAICell-SelfRefined","openai","gpt-5",1,"evidence-k",0,1,0,0.1,0,0,NA,NA,NA
"MuraroPancreas","Pancreas","Human","OpenAICell-SelfRefined","openai","gpt-5",1,"evidence-k",0,2,0.1,0.2,0,0,NA,NA,NA
"MuraroPancreas","Pancreas","Human","OpenAICell-SelfRefined","openai","gpt-5",1,"evidence-k",0,3,0.2,0.3,0,0,NA,NA,NA
"MuraroPancreas","Pancreas","Human","OpenAICell-SelfRefined","openai","gpt-5",1,"evidence-k",0,4,0.3,0.4,0,0,NA,NA,NA
"MuraroPancreas","Pancreas","Human","OpenAICell-SelfRefined","openai","gpt-5",1,"evidence-k",0,5,0.4,0.5,0,0,NA,NA,NA
"MuraroPancreas","Pancreas","Human","OpenAICell-SelfRefined","openai","gpt-5",1,"evidence-k",0,6,0.5,0.6,0,0,NA,NA,NA
"MuraroPancreas","Pancreas","Human","OpenAICell-SelfRefined","openai","gpt-5",1,"evidence-k",0,7,0.6,0.7,1,0.0909090909090909,0.637,1,0.363
"MuraroPancreas","Pancreas","Human","OpenAICell-SelfRefined","openai","gpt-5",1,"evidence-k",0,8,0.7,0.8,3,0.272727272727273,0.756666666666667,1,0.243333333333333
"MuraroPancreas","Pancreas","Human","OpenAICell-SelfRefined","openai","gpt-5",1,"evidence-k",0,9,0.8,0.9,6,0.545454545454545,0.827,0.833333333333333,0.00633333333333341
"MuraroPancreas","Pancreas","Human","OpenAICell-SelfRefined","openai","gpt-5",1,"evidence-k",0,10,0.9,1,1,0.0909090909090909,0.913,1,0.087
"MuraroPancreas","Pancreas","Human","OpenAICell-RandomK","openai","gpt-5",1,"random-k",0,1,0,0.1,0,0,NA,NA,NA
"MuraroPancreas","Pancreas","Human","OpenAICell-RandomK","openai","gpt-5",1,"random-k",0,2,0.1,0.2,0,0,NA,NA,NA
"MuraroPancreas","Pancreas","Human","OpenAICell-RandomK","openai","gpt-5",1,"random-k",0,3,0.2,0.3,0,0,NA,NA,NA
"MuraroPancreas","Pancreas","Human","OpenAICell-RandomK","openai","gpt-5",1,"random-k",0,4,0.3,0.4,0,0,NA,NA,NA
"MuraroPancreas","Pancreas","Human","OpenAICell-RandomK","openai","gpt-5",1,"random-k",0,5,0.4,0.5,0,0,NA,NA,NA
"MuraroPancreas","Pancreas","Human","OpenAICell-RandomK","openai","gpt-5",1,"random-k",0,6,0.5,0.6,0,0,NA,NA,NA
"MuraroPancreas","Pancreas","Human","OpenAICell-RandomK","openai","gpt-5",1,"random-k",0,7,0.6,0.7,1,0.0909090909090909,0.637,1,0.363
"MuraroPancreas","Pancreas","Human","OpenAICell-RandomK","openai","gpt-5",1,"random-k",0,8,0.7,0.8,3,0.272727272727273,0.756666666666667,1,0.243333333333333
"MuraroPancreas","Pancreas","Human","OpenAICell-RandomK","openai","gpt-5",1,"random-k",0,9,0.8,0.9,6,0.545454545454545,0.827,0.833333333333333,0.00633333333333341
"MuraroPancreas","Pancreas","Human","OpenAICell-RandomK","openai","gpt-5",1,"random-k",0,10,0.9,1,1,0.0909090909090909,0.913,1,0.087
"MuraroPancreas","Pancreas","Human","OpenAICell-ConfidenceK","openai","gpt-5",1,"confidence-k",0,1,0,0.1,0,0,NA,NA,NA
"MuraroPancreas","Pancreas","Human","OpenAICell-ConfidenceK","openai","gpt-5",1,"confidence-k",0,2,0.1,0.2,0,0,NA,NA,NA
"MuraroPancreas","Pancreas","Human","OpenAICell-ConfidenceK","openai","gpt-5",1,"confidence-k",0,3,0.2,0.3,0,0,NA,NA,NA
"MuraroPancreas","Pancreas","Human","OpenAICell-ConfidenceK","openai","gpt-5",1,"confidence-k",0,4,0.3,0.4,0,0,NA,NA,NA
"MuraroPancreas","Pancreas","Human","OpenAICell-ConfidenceK","openai","gpt-5",1,"confidence-k",0,5,0.4,0.5,0,0,NA,NA,NA
"MuraroPancreas","Pancreas","Human","OpenAICell-ConfidenceK","openai","gpt-5",1,"confidence-k",0,6,0.5,0.6,0,0,NA,NA,NA
"MuraroPancreas","Pancreas","Human","OpenAICell-ConfidenceK","openai","gpt-5",1,"confidence-k",0,7,0.6,0.7,1,0.0909090909090909,0.637,1,0.363
"MuraroPancreas","Pancreas","Human","OpenAICell-ConfidenceK","openai","gpt-5",1,"confidence-k",0,8,0.7,0.8,3,0.272727272727273,0.756666666666667,1,0.243333333333333
"MuraroPancreas","Pancreas","Human","OpenAICell-ConfidenceK","openai","gpt-5",1,"confidence-k",0,9,0.8,0.9,6,0.545454545454545,0.827,0.833333333333333,0.00633333333333341
"MuraroPancreas","Pancreas","Human","OpenAICell-ConfidenceK","openai","gpt-5",1,"confidence-k",0,10,0.9,1,1,0.0909090909090909,0.913,1,0.087
"MuraroPancreas","Pancreas","Human","OpenAICell-NoOntologyK","openai","gpt-5",1,"evidence-no-ontology-k",0,1,0,0.1,0,0,NA,NA,NA
"MuraroPancreas","Pancreas","Human","OpenAICell-NoOntologyK","openai","gpt-5",1,"evidence-no-ontology-k",0,2,0.1,0.2,0,0,NA,NA,NA
"MuraroPancreas","Pancreas","Human","OpenAICell-NoOntologyK","openai","gpt-5",1,"evidence-no-ontology-k",0,3,0.2,0.3,0,0,NA,NA,NA
"MuraroPancreas","Pancreas","Human","OpenAICell-NoOntologyK","openai","gpt-5",1,"evidence-no-ontology-k",0,4,0.3,0.4,0,0,NA,NA,NA
"MuraroPancreas","Pancreas","Human","OpenAICell-NoOntologyK","openai","gpt-5",1,"evidence-no-ontology-k",0,5,0.4,0.5,0,0,NA,NA,NA
"MuraroPancreas","Pancreas","Human","OpenAICell-NoOntologyK","openai","gpt-5",1,"evidence-no-ontology-k",0,6,0.5,0.6,0,0,NA,NA,NA
"MuraroPancreas","Pancreas","Human","OpenAICell-NoOntologyK","openai","gpt-5",1,"evidence-no-ontology-k",0,7,0.6,0.7,1,0.0909090909090909,0.637,1,0.363
"MuraroPancreas","Pancreas","Human","OpenAICell-NoOntologyK","openai","gpt-5",1,"evidence-no-ontology-k",0,8,0.7,0.8,3,0.272727272727273,0.756666666666667,1,0.243333333333333
"MuraroPancreas","Pancreas","Human","OpenAICell-NoOntologyK","openai","gpt-5",1,"evidence-no-ontology-k",0,9,0.8,0.9,6,0.545454545454545,0.827,0.833333333333333,0.00633333333333341
"MuraroPancreas","Pancreas","Human","OpenAICell-NoOntologyK","openai","gpt-5",1,"evidence-no-ontology-k",0,10,0.9,1,1,0.0909090909090909,0.913,1,0.087
"MuraroPancreas","Pancreas","Human","OpenAICell-FullRefined","openai","gpt-5",1,"full",11,1,0,0.1,0,0,NA,NA,NA
"MuraroPancreas","Pancreas","Human","OpenAICell-FullRefined","openai","gpt-5",1,"full",11,2,0.1,0.2,0,0,NA,NA,NA
"MuraroPancreas","Pancreas","Human","OpenAICell-FullRefined","openai","gpt-5",1,"full",11,3,0.2,0.3,0,0,NA,NA,NA
"MuraroPancreas","Pancreas","Human","OpenAICell-FullRefined","openai","gpt-5",1,"full",11,4,0.3,0.4,0,0,NA,NA,NA
"MuraroPancreas","Pancreas","Human","OpenAICell-FullRefined","openai","gpt-5",1,"full",11,5,0.4,0.5,0,0,NA,NA,NA
"MuraroPancreas","Pancreas","Human","OpenAICell-FullRefined","openai","gpt-5",1,"full",11,6,0.5,0.6,0,0,NA,NA,NA
"MuraroPancreas","Pancreas","Human","OpenAICell-FullRefined","openai","gpt-5",1,"full",11,7,0.6,0.7,2,0.181818181818182,0.6915,1,0.3085
"MuraroPancreas","Pancreas","Human","OpenAICell-FullRefined","openai","gpt-5",1,"full",11,8,0.7,0.8,1,0.0909090909090909,0.788,1,0.212
"MuraroPancreas","Pancreas","Human","OpenAICell-FullRefined","openai","gpt-5",1,"full",11,9,0.8,0.9,7,0.636363636363636,0.831285714285714,0.714285714285714,0.117
"MuraroPancreas","Pancreas","Human","OpenAICell-FullRefined","openai","gpt-5",1,"full",11,10,0.9,1,1,0.0909090909090909,0.913,1,0.087
"TasicBrain","Brain","Mouse","OpenAI-Plain","openai","gpt-5",1,"none",0,1,0,0.1,0,0,NA,NA,NA
"TasicBrain","Brain","Mouse","OpenAI-Plain","openai","gpt-5",1,"none",0,2,0.1,0.2,0,0,NA,NA,NA
"TasicBrain","Brain","Mouse","OpenAI-Plain","openai","gpt-5",1,"none",0,3,0.2,0.3,0,0,NA,NA,NA
"TasicBrain","Brain","Mouse","OpenAI-Plain","openai","gpt-5",1,"none",0,4,0.3,0.4,0,0,NA,NA,NA
"TasicBrain","Brain","Mouse","OpenAI-Plain","openai","gpt-5",1,"none",0,5,0.4,0.5,0,0,NA,NA,NA
"TasicBrain","Brain","Mouse","OpenAI-Plain","openai","gpt-5",1,"none",0,6,0.5,0.6,0,0,NA,NA,NA
"TasicBrain","Brain","Mouse","OpenAI-Plain","openai","gpt-5",1,"none",0,7,0.6,0.7,1,0.0666666666666667,0.7,1,0.3
"TasicBrain","Brain","Mouse","OpenAI-Plain","openai","gpt-5",1,"none",0,8,0.7,0.8,0,0,NA,NA,NA
"TasicBrain","Brain","Mouse","OpenAI-Plain","openai","gpt-5",1,"none",0,9,0.8,0.9,3,0.2,0.85,1,0.15
"TasicBrain","Brain","Mouse","OpenAI-Plain","openai","gpt-5",1,"none",0,10,0.9,1,11,0.733333333333333,0.975454545454545,1,0.0245454545454545
"TasicBrain","Brain","Mouse","OpenAICell-Evidence","openai","gpt-5",1,"none",0,1,0,0.1,0,0,NA,NA,NA
"TasicBrain","Brain","Mouse","OpenAICell-Evidence","openai","gpt-5",1,"none",0,2,0.1,0.2,0,0,NA,NA,NA
"TasicBrain","Brain","Mouse","OpenAICell-Evidence","openai","gpt-5",1,"none",0,3,0.2,0.3,0,0,NA,NA,NA
"TasicBrain","Brain","Mouse","OpenAICell-Evidence","openai","gpt-5",1,"none",0,4,0.3,0.4,0,0,NA,NA,NA
"TasicBrain","Brain","Mouse","OpenAICell-Evidence","openai","gpt-5",1,"none",0,5,0.4,0.5,0,0,NA,NA,NA
"TasicBrain","Brain","Mouse","OpenAICell-Evidence","openai","gpt-5",1,"none",0,6,0.5,0.6,0,0,NA,NA,NA
"TasicBrain","Brain","Mouse","OpenAICell-Evidence","openai","gpt-5",1,"none",0,7,0.6,0.7,1,0.0666666666666667,0.7,1,0.3
"TasicBrain","Brain","Mouse","OpenAICell-Evidence","openai","gpt-5",1,"none",0,8,0.7,0.8,0,0,NA,NA,NA
"TasicBrain","Brain","Mouse","OpenAICell-Evidence","openai","gpt-5",1,"none",0,9,0.8,0.9,3,0.2,0.85,1,0.15
"TasicBrain","Brain","Mouse","OpenAICell-Evidence","openai","gpt-5",1,"none",0,10,0.9,1,11,0.733333333333333,0.975454545454545,1,0.0245454545454545
"TasicBrain","Brain","Mouse","OpenAICell-Calibrated","openai","gpt-5",1,"none",0,1,0,0.1,0,0,NA,NA,NA
"TasicBrain","Brain","Mouse","OpenAICell-Calibrated","openai","gpt-5",1,"none",0,2,0.1,0.2,0,0,NA,NA,NA
"TasicBrain","Brain","Mouse","OpenAICell-Calibrated","openai","gpt-5",1,"none",0,3,0.2,0.3,0,0,NA,NA,NA
"TasicBrain","Brain","Mouse","OpenAICell-Calibrated","openai","gpt-5",1,"none",0,4,0.3,0.4,0,0,NA,NA,NA
"TasicBrain","Brain","Mouse","OpenAICell-Calibrated","openai","gpt-5",1,"none",0,5,0.4,0.5,0,0,NA,NA,NA
"TasicBrain","Brain","Mouse","OpenAICell-Calibrated","openai","gpt-5",1,"none",0,6,0.5,0.6,0,0,NA,NA,NA
"TasicBrain","Brain","Mouse","OpenAICell-Calibrated","openai","gpt-5",1,"none",0,7,0.6,0.7,0,0,NA,NA,NA
"TasicBrain","Brain","Mouse","OpenAICell-Calibrated","openai","gpt-5",1,"none",0,8,0.7,0.8,5,0.333333333333333,0.7864,1,0.2136
"TasicBrain","Brain","Mouse","OpenAICell-Calibrated","openai","gpt-5",1,"none",0,9,0.8,0.9,8,0.533333333333333,0.84325,1,0.15675
"TasicBrain","Brain","Mouse","OpenAICell-Calibrated","openai","gpt-5",1,"none",0,10,0.9,1,2,0.133333333333333,0.955,1,0.045
"TasicBrain","Brain","Mouse","OpenAICell-SelfRefined","openai","gpt-5",1,"evidence-k",0,1,0,0.1,0,0,NA,NA,NA
"TasicBrain","Brain","Mouse","OpenAICell-SelfRefined","openai","gpt-5",1,"evidence-k",0,2,0.1,0.2,0,0,NA,NA,NA
"TasicBrain","Brain","Mouse","OpenAICell-SelfRefined","openai","gpt-5",1,"evidence-k",0,3,0.2,0.3,0,0,NA,NA,NA
"TasicBrain","Brain","Mouse","OpenAICell-SelfRefined","openai","gpt-5",1,"evidence-k",0,4,0.3,0.4,0,0,NA,NA,NA
"TasicBrain","Brain","Mouse","OpenAICell-SelfRefined","openai","gpt-5",1,"evidence-k",0,5,0.4,0.5,0,0,NA,NA,NA
"TasicBrain","Brain","Mouse","OpenAICell-SelfRefined","openai","gpt-5",1,"evidence-k",0,6,0.5,0.6,0,0,NA,NA,NA
"TasicBrain","Brain","Mouse","OpenAICell-SelfRefined","openai","gpt-5",1,"evidence-k",0,7,0.6,0.7,0,0,NA,NA,NA
"TasicBrain","Brain","Mouse","OpenAICell-SelfRefined","openai","gpt-5",1,"evidence-k",0,8,0.7,0.8,5,0.333333333333333,0.7864,1,0.2136
"TasicBrain","Brain","Mouse","OpenAICell-SelfRefined","openai","gpt-5",1,"evidence-k",0,9,0.8,0.9,8,0.533333333333333,0.84325,1,0.15675
"TasicBrain","Brain","Mouse","OpenAICell-SelfRefined","openai","gpt-5",1,"evidence-k",0,10,0.9,1,2,0.133333333333333,0.955,1,0.045
"TasicBrain","Brain","Mouse","OpenAICell-RandomK","openai","gpt-5",1,"random-k",0,1,0,0.1,0,0,NA,NA,NA
"TasicBrain","Brain","Mouse","OpenAICell-RandomK","openai","gpt-5",1,"random-k",0,2,0.1,0.2,0,0,NA,NA,NA
"TasicBrain","Brain","Mouse","OpenAICell-RandomK","openai","gpt-5",1,"random-k",0,3,0.2,0.3,0,0,NA,NA,NA
"TasicBrain","Brain","Mouse","OpenAICell-RandomK","openai","gpt-5",1,"random-k",0,4,0.3,0.4,0,0,NA,NA,NA
"TasicBrain","Brain","Mouse","OpenAICell-RandomK","openai","gpt-5",1,"random-k",0,5,0.4,0.5,0,0,NA,NA,NA
"TasicBrain","Brain","Mouse","OpenAICell-RandomK","openai","gpt-5",1,"random-k",0,6,0.5,0.6,0,0,NA,NA,NA
"TasicBrain","Brain","Mouse","OpenAICell-RandomK","openai","gpt-5",1,"random-k",0,7,0.6,0.7,0,0,NA,NA,NA
"TasicBrain","Brain","Mouse","OpenAICell-RandomK","openai","gpt-5",1,"random-k",0,8,0.7,0.8,5,0.333333333333333,0.7864,1,0.2136
"TasicBrain","Brain","Mouse","OpenAICell-RandomK","openai","gpt-5",1,"random-k",0,9,0.8,0.9,8,0.533333333333333,0.84325,1,0.15675
"TasicBrain","Brain","Mouse","OpenAICell-RandomK","openai","gpt-5",1,"random-k",0,10,0.9,1,2,0.133333333333333,0.955,1,0.045
"TasicBrain","Brain","Mouse","OpenAICell-ConfidenceK","openai","gpt-5",1,"confidence-k",0,1,0,0.1,0,0,NA,NA,NA
"TasicBrain","Brain","Mouse","OpenAICell-ConfidenceK","openai","gpt-5",1,"confidence-k",0,2,0.1,0.2,0,0,NA,NA,NA
"TasicBrain","Brain","Mouse","OpenAICell-ConfidenceK","openai","gpt-5",1,"confidence-k",0,3,0.2,0.3,0,0,NA,NA,NA
"TasicBrain","Brain","Mouse","OpenAICell-ConfidenceK","openai","gpt-5",1,"confidence-k",0,4,0.3,0.4,0,0,NA,NA,NA
"TasicBrain","Brain","Mouse","OpenAICell-ConfidenceK","openai","gpt-5",1,"confidence-k",0,5,0.4,0.5,0,0,NA,NA,NA
"TasicBrain","Brain","Mouse","OpenAICell-ConfidenceK","openai","gpt-5",1,"confidence-k",0,6,0.5,0.6,0,0,NA,NA,NA
"TasicBrain","Brain","Mouse","OpenAICell-ConfidenceK","openai","gpt-5",1,"confidence-k",0,7,0.6,0.7,0,0,NA,NA,NA
"TasicBrain","Brain","Mouse","OpenAICell-ConfidenceK","openai","gpt-5",1,"confidence-k",0,8,0.7,0.8,5,0.333333333333333,0.7864,1,0.2136
"TasicBrain","Brain","Mouse","OpenAICell-ConfidenceK","openai","gpt-5",1,"confidence-k",0,9,0.8,0.9,8,0.533333333333333,0.84325,1,0.15675
"TasicBrain","Brain","Mouse","OpenAICell-ConfidenceK","openai","gpt-5",1,"confidence-k",0,10,0.9,1,2,0.133333333333333,0.955,1,0.045
"TasicBrain","Brain","Mouse","OpenAICell-NoOntologyK","openai","gpt-5",1,"evidence-no-ontology-k",0,1,0,0.1,0,0,NA,NA,NA
"TasicBrain","Brain","Mouse","OpenAICell-NoOntologyK","openai","gpt-5",1,"evidence-no-ontology-k",0,2,0.1,0.2,0,0,NA,NA,NA
"TasicBrain","Brain","Mouse","OpenAICell-NoOntologyK","openai","gpt-5",1,"evidence-no-ontology-k",0,3,0.2,0.3,0,0,NA,NA,NA
"TasicBrain","Brain","Mouse","OpenAICell-NoOntologyK","openai","gpt-5",1,"evidence-no-ontology-k",0,4,0.3,0.4,0,0,NA,NA,NA
"TasicBrain","Brain","Mouse","OpenAICell-NoOntologyK","openai","gpt-5",1,"evidence-no-ontology-k",0,5,0.4,0.5,0,0,NA,NA,NA
"TasicBrain","Brain","Mouse","OpenAICell-NoOntologyK","openai","gpt-5",1,"evidence-no-ontology-k",0,6,0.5,0.6,0,0,NA,NA,NA
"TasicBrain","Brain","Mouse","OpenAICell-NoOntologyK","openai","gpt-5",1,"evidence-no-ontology-k",0,7,0.6,0.7,0,0,NA,NA,NA
"TasicBrain","Brain","Mouse","OpenAICell-NoOntologyK","openai","gpt-5",1,"evidence-no-ontology-k",0,8,0.7,0.8,5,0.333333333333333,0.7864,1,0.2136
"TasicBrain","Brain","Mouse","OpenAICell-NoOntologyK","openai","gpt-5",1,"evidence-no-ontology-k",0,9,0.8,0.9,8,0.533333333333333,0.84325,1,0.15675
"TasicBrain","Brain","Mouse","OpenAICell-NoOntologyK","openai","gpt-5",1,"evidence-no-ontology-k",0,10,0.9,1,2,0.133333333333333,0.955,1,0.045
"TasicBrain","Brain","Mouse","OpenAICell-FullRefined","openai","gpt-5",1,"full",15,1,0,0.1,0,0,NA,NA,NA
"TasicBrain","Brain","Mouse","OpenAICell-FullRefined","openai","gpt-5",1,"full",15,2,0.1,0.2,0,0,NA,NA,NA
"TasicBrain","Brain","Mouse","OpenAICell-FullRefined","openai","gpt-5",1,"full",15,3,0.2,0.3,0,0,NA,NA,NA
"TasicBrain","Brain","Mouse","OpenAICell-FullRefined","openai","gpt-5",1,"full",15,4,0.3,0.4,0,0,NA,NA,NA
"TasicBrain","Brain","Mouse","OpenAICell-FullRefined","openai","gpt-5",1,"full",15,5,0.4,0.5,0,0,NA,NA,NA
"TasicBrain","Brain","Mouse","OpenAICell-FullRefined","openai","gpt-5",1,"full",15,6,0.5,0.6,0,0,NA,NA,NA
"TasicBrain","Brain","Mouse","OpenAICell-FullRefined","openai","gpt-5",1,"full",15,7,0.6,0.7,1,0.0666666666666667,0.615,1,0.385
"TasicBrain","Brain","Mouse","OpenAICell-FullRefined","openai","gpt-5",1,"full",15,8,0.7,0.8,5,0.333333333333333,0.7806,1,0.2194
"TasicBrain","Brain","Mouse","OpenAICell-FullRefined","openai","gpt-5",1,"full",15,9,0.8,0.9,7,0.466666666666667,0.840714285714286,1,0.159285714285714
"TasicBrain","Brain","Mouse","OpenAICell-FullRefined","openai","gpt-5",1,"full",15,10,0.9,1,2,0.133333333333333,0.955,1,0.045
"ZeiselBrain","Brain","Mouse","OpenAI-Plain","openai","gpt-5",1,"none",0,1,0,0.1,0,0,NA,NA,NA
"ZeiselBrain","Brain","Mouse","OpenAI-Plain","openai","gpt-5",1,"none",0,2,0.1,0.2,0,0,NA,NA,NA
"ZeiselBrain","Brain","Mouse","OpenAI-Plain","openai","gpt-5",1,"none",0,3,0.2,0.3,0,0,NA,NA,NA
"ZeiselBrain","Brain","Mouse","OpenAI-Plain","openai","gpt-5",1,"none",0,4,0.3,0.4,0,0,NA,NA,NA
"ZeiselBrain","Brain","Mouse","OpenAI-Plain","openai","gpt-5",1,"none",0,5,0.4,0.5,1,0.0625,0.5,1,0.5
"ZeiselBrain","Brain","Mouse","OpenAI-Plain","openai","gpt-5",1,"none",0,6,0.5,0.6,1,0.0625,0.6,0,0.6
"ZeiselBrain","Brain","Mouse","OpenAI-Plain","openai","gpt-5",1,"none",0,7,0.6,0.7,1,0.0625,0.7,1,0.3
"ZeiselBrain","Brain","Mouse","OpenAI-Plain","openai","gpt-5",1,"none",0,8,0.7,0.8,1,0.0625,0.75,1,0.25
"ZeiselBrain","Brain","Mouse","OpenAI-Plain","openai","gpt-5",1,"none",0,9,0.8,0.9,5,0.3125,0.86,0.8,0.0599999999999999
"ZeiselBrain","Brain","Mouse","OpenAI-Plain","openai","gpt-5",1,"none",0,10,0.9,1,7,0.4375,0.981428571428571,0.857142857142857,0.124285714285714
"ZeiselBrain","Brain","Mouse","OpenAICell-Evidence","openai","gpt-5",1,"none",0,1,0,0.1,0,0,NA,NA,NA
"ZeiselBrain","Brain","Mouse","OpenAICell-Evidence","openai","gpt-5",1,"none",0,2,0.1,0.2,0,0,NA,NA,NA
"ZeiselBrain","Brain","Mouse","OpenAICell-Evidence","openai","gpt-5",1,"none",0,3,0.2,0.3,0,0,NA,NA,NA
"ZeiselBrain","Brain","Mouse","OpenAICell-Evidence","openai","gpt-5",1,"none",0,4,0.3,0.4,0,0,NA,NA,NA
"ZeiselBrain","Brain","Mouse","OpenAICell-Evidence","openai","gpt-5",1,"none",0,5,0.4,0.5,1,0.0625,0.5,1,0.5
"ZeiselBrain","Brain","Mouse","OpenAICell-Evidence","openai","gpt-5",1,"none",0,6,0.5,0.6,1,0.0625,0.6,0,0.6
"ZeiselBrain","Brain","Mouse","OpenAICell-Evidence","openai","gpt-5",1,"none",0,7,0.6,0.7,1,0.0625,0.7,1,0.3
"ZeiselBrain","Brain","Mouse","OpenAICell-Evidence","openai","gpt-5",1,"none",0,8,0.7,0.8,1,0.0625,0.75,1,0.25
"ZeiselBrain","Brain","Mouse","OpenAICell-Evidence","openai","gpt-5",1,"none",0,9,0.8,0.9,5,0.3125,0.86,0.8,0.0599999999999999
"ZeiselBrain","Brain","Mouse","OpenAICell-Evidence","openai","gpt-5",1,"none",0,10,0.9,1,7,0.4375,0.981428571428571,0.857142857142857,0.124285714285714
"ZeiselBrain","Brain","Mouse","OpenAICell-Calibrated","openai","gpt-5",1,"none",0,1,0,0.1,0,0,NA,NA,NA
"ZeiselBrain","Brain","Mouse","OpenAICell-Calibrated","openai","gpt-5",1,"none",0,2,0.1,0.2,0,0,NA,NA,NA
"ZeiselBrain","Brain","Mouse","OpenAICell-Calibrated","openai","gpt-5",1,"none",0,3,0.2,0.3,0,0,NA,NA,NA
"ZeiselBrain","Brain","Mouse","OpenAICell-Calibrated","openai","gpt-5",1,"none",0,4,0.3,0.4,0,0,NA,NA,NA
"ZeiselBrain","Brain","Mouse","OpenAICell-Calibrated","openai","gpt-5",1,"none",0,5,0.4,0.5,0,0,NA,NA,NA
"ZeiselBrain","Brain","Mouse","OpenAICell-Calibrated","openai","gpt-5",1,"none",0,6,0.5,0.6,0,0,NA,NA,NA
"ZeiselBrain","Brain","Mouse","OpenAICell-Calibrated","openai","gpt-5",1,"none",0,7,0.6,0.7,1,0.0625,0.7,1,0.3
"ZeiselBrain","Brain","Mouse","OpenAICell-Calibrated","openai","gpt-5",1,"none",0,8,0.7,0.8,6,0.375,0.753833333333333,0.666666666666667,0.0871666666666667
"ZeiselBrain","Brain","Mouse","OpenAICell-Calibrated","openai","gpt-5",1,"none",0,9,0.8,0.9,5,0.3125,0.8346,0.8,0.0346
"ZeiselBrain","Brain","Mouse","OpenAICell-Calibrated","openai","gpt-5",1,"none",0,10,0.9,1,4,0.25,0.9445,1,0.0555
"ZeiselBrain","Brain","Mouse","OpenAICell-SelfRefined","openai","gpt-5",1,"evidence-k",1,1,0,0.1,0,0,NA,NA,NA
"ZeiselBrain","Brain","Mouse","OpenAICell-SelfRefined","openai","gpt-5",1,"evidence-k",1,2,0.1,0.2,0,0,NA,NA,NA
"ZeiselBrain","Brain","Mouse","OpenAICell-SelfRefined","openai","gpt-5",1,"evidence-k",1,3,0.2,0.3,0,0,NA,NA,NA
"ZeiselBrain","Brain","Mouse","OpenAICell-SelfRefined","openai","gpt-5",1,"evidence-k",1,4,0.3,0.4,0,0,NA,NA,NA
"ZeiselBrain","Brain","Mouse","OpenAICell-SelfRefined","openai","gpt-5",1,"evidence-k",1,5,0.4,0.5,0,0,NA,NA,NA
"ZeiselBrain","Brain","Mouse","OpenAICell-SelfRefined","openai","gpt-5",1,"evidence-k",1,6,0.5,0.6,0,0,NA,NA,NA
"ZeiselBrain","Brain","Mouse","OpenAICell-SelfRefined","openai","gpt-5",1,"evidence-k",1,7,0.6,0.7,1,0.0625,0.7,1,0.3
"ZeiselBrain","Brain","Mouse","OpenAICell-SelfRefined","openai","gpt-5",1,"evidence-k",1,8,0.7,0.8,5,0.3125,0.7642,0.8,0.0358000000000001
"ZeiselBrain","Brain","Mouse","OpenAICell-SelfRefined","openai","gpt-5",1,"evidence-k",1,9,0.8,0.9,6,0.375,0.840333333333333,0.833333333333333,0.0069999999999999
"ZeiselBrain","Brain","Mouse","OpenAICell-SelfRefined","openai","gpt-5",1,"evidence-k",1,10,0.9,1,4,0.25,0.9445,1,0.0555
"ZeiselBrain","Brain","Mouse","OpenAICell-RandomK","openai","gpt-5",1,"random-k",1,1,0,0.1,0,0,NA,NA,NA
"ZeiselBrain","Brain","Mouse","OpenAICell-RandomK","openai","gpt-5",1,"random-k",1,2,0.1,0.2,0,0,NA,NA,NA
"ZeiselBrain","Brain","Mouse","OpenAICell-RandomK","openai","gpt-5",1,"random-k",1,3,0.2,0.3,0,0,NA,NA,NA
"ZeiselBrain","Brain","Mouse","OpenAICell-RandomK","openai","gpt-5",1,"random-k",1,4,0.3,0.4,0,0,NA,NA,NA
"ZeiselBrain","Brain","Mouse","OpenAICell-RandomK","openai","gpt-5",1,"random-k",1,5,0.4,0.5,0,0,NA,NA,NA
"ZeiselBrain","Brain","Mouse","OpenAICell-RandomK","openai","gpt-5",1,"random-k",1,6,0.5,0.6,0,0,NA,NA,NA
"ZeiselBrain","Brain","Mouse","OpenAICell-RandomK","openai","gpt-5",1,"random-k",1,7,0.6,0.7,0,0,NA,NA,NA
